songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
36404853,물론,허각,발라드,물론,윤사라,조영수,20230428,https://cdnimg.melon.co.kr/cm2/album/images/112/33/031/11233031_20230427140957_500.jpg?d15047a34e26d4ce364e4d47a2034cbd/melon/resize/282/quality/80/optimize,111,25041,"가진 게 그리 많진 않아
어쩌면 많이 부족할지 몰라
가끔 나와 다투기도 하겠지만
주위를 둘러보면 네게
나보다 좋은 사람 많겠지만
널 사랑하는 맘
나 그것만큼은 자신 있는 걸
내리는 비를 막아 줄 수는 없지만
비가 오면 항상 함께 맞아 줄게
힘든 일이 있어도 기쁜 일이 있어도
함께 할게
물론 모든 걸 다 줄 수는 없지만
작은 행복에 미소 짓게 해 줄게
무슨 일이 있어도
너의 편이 돼줄게 언제까지나
세상이 그리 쉽지 않아
몇 번씩 넘어지곤 할지 몰라
꼭 잡은 두 손만 놓치지 않고선
함께 가면 돼
내리는 비를 막아 줄 수는 없지만
비가 오면 항상 함께 맞아 줄게
힘든 일이 있어도 기쁜 일이 있어도
함께 할게
물론 모든 걸 다 줄 수는 없지만
작은 행복에 미소 짓게 해 줄게
무슨 일이 있어도
너의 편이 돼줄게 언제까지나",457624642 457536543
36382580,헤어지자 말해요,박재정,발라드,1집 Alone,박재정,박재정,20230420,https://cdnimg.melon.co.kr/cm2/album/images/112/27/533/11227533_20230419162238_500.jpg?f2aaefe2470b9694d40b0ad16df118a6/melon/resize/282/quality/80/optimize,623,33756,"헤어지자고 말하려 오늘
너에게 가다가 우리 추억 생각해 봤어
처음 본 네 얼굴
마주친 눈동자
가까스로 본 너의 그 미소들
손을 잡고 늘 걷던 거리에
첫눈을 보다가 문득 고백했던 그 순간
가보고 싶었던 식당
난생처음 준비한 선물
고맙다는 너의 그 눈물들이
바뀔까 봐 두려워
그대 먼저 헤어지자 말해요
나는 사실 그대에게 좋은 사람이 아녜요
그대 이제 날 떠난다 말해요
잠시라도 이 행복을 느껴서 고마웠다고
시간이 지나고 나면 나는
어쩔 수 없을 걸 문득 너의 사진 보겠지
새로 사귄 친구 함께
웃음 띤 네 얼굴 보면
말할 수 없을 묘한 감정들이
힘들단 걸 알지만
그대 먼저 헤어지자 말해요
나는 사실 그대에게 좋은 사람이 아녜요
그대 이제 날 떠난다 말해요
잠시라도 이 행복을 느껴서 고마웠다고
한 번은 널 볼 수 있을까
이기적인 거 나도 잘 알아
그땐 그럴 수밖에 없던
어린 내게 한 번만 더 기회를 주길
그댈 정말 사랑했다 말해요
나는 사실 그대에게
좋은 사람이 되고 싶었어
영영 다신 못 본다 해도
그댈 위한 이 노래가
당신을 영원히 사랑할 테니",
36394038,Heaven(2023),임재현,발라드 국내드라마,시작은 첫키스 OST Part.1,강은경,원상우,20230425,https://cdnimg.melon.co.kr/cm2/album/images/112/30/265/11230265_20230424170802_500.jpg?357fca9253500852c426f75375f88251/melon/resize/282/quality/80/optimize,66,23047,"왜 이제 왔나요 더 야윈 그대
나만큼 힘들었나요
두 번 살게 하네요 그대 내 삶을
난 모든 걸 버리려 했죠
왜 나를 떠나요 아플 거면서
사랑이 여기 있는데
다신 그러지 마요 내가 죽어요
그댄 나의 숨이니까요
나 그댈 잃는다는 건
내 삶이 다한 것 살아도 지옥인 거죠
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그곳
Heaven
울어도 되나요 그대 앞에서
고마워 눈물이 나요
기다렸던 날들이 너무나 아파서
그대 다시 미워지네요
사랑을 버린다는 건 모든 걸 잃는 것
상처만 남기잖아요
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그곳
Heaven
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그곳
Heaven",
36440243,사랑..그게 뭔데,지아,발라드,사랑..그게 뭔데,강은경,박근태,20230512,https://cdnimg.melon.co.kr/cm2/album/images/112/42/411/11242411_20230511140611_500.jpg?7cb592facb40c66162b19d676d07a6c4/melon/resize/282/quality/80/optimize,51,11233,"무슨 뜻인 건가요 지금 한 그 말
잊으라는 지우라는 차가운 한 마디
믿어지지 않아요 거짓말 같아
왜 우리가 왜 우리가 헤어져야 해
제발 말해줘요 잘못 들은 거라고
이러다 내 가슴이 터지기 전에
대체 니가 뭔데 날 울려 날 울려
어떻게 니가 날 떠나가
이렇게 버릴 걸 왜 나를 가졌니
사랑 그게 뭔데
이토록 가슴에 힘겨운 상처만 남겨놔
너 아닌 누구도 이제 다신 품을 수 없게
나를 알잖아요 여린 사람이란 걸
왜 기어코 자꾸 날 독해지게 해
대체 니가 뭔데 날 울려 날 울려
어떻게 니가 날 떠나가
이렇게 버릴걸 왜 나를 가졌니
사랑 그게 뭔데
이토록 가슴에 힘겨운 상처만 남겨놔
너 아닌 누구도 이제 다신 품을 수 없게
도대체 어쩌라고 날 더러 날 더러
왜 나를 미치게 만들어
니까짓 게 뭔데 날 아프게 해
그런 너를 위해 지금껏
모든 걸 다 줬던 내가 난 더 미워
그런 널 아직도 사랑하는 내가 더 미워
사랑해 사랑해 사랑해
사랑해 아직도 너를
사랑해 사랑해 사랑해 영원히
돌아와 돌아와
나의 곁으로 제발",457624642 457536543
36410735,안녕이라고 말하지마,V.O.S,발라드,안녕이라고 말하지마,전해성,전해성,20230430,https://cdnimg.melon.co.kr/cm2/album/images/112/34/467/11234467_20230428140751_500.jpg?dd88c4abf07642aae0bccebbb5891a0e/melon/resize/282/quality/80/optimize,31,11928,"떨리는 너의 입술을 난 난 처음 보았지 
무슨 말 하려고 말 하려고 뜸만 들이는지 
슬픈 예감은 다 맞는단 노래 가사처럼 
설마 아니겠지 아닐거야 아니어야만 돼 
벌써 넌 나를 떠나 니 마음마저 떠나
또 몸마저도 떠나는데
난 몰라 널 잡을 방법을
좀 누가 내게 말해줘요
오늘밤 그 말만은 말아요
왜 날 버리고 갔나요
나 마음이 아파 가슴이 아파
눈물 차올라요
아직은 안녕 우린 안돼요
넌 그 입을 더 열지마
안녕이라고 내게 말하지마
차가운 너의 한마디가 날 주저앉혔지
세상 무너질 듯 무너진 듯
오 눈물만 눈물만
지금 순간이 가면 이 순간이 지나면
영영 우린 이별인데
사랑해 죽도록 사랑한 날
날 버리지 말아줘요
오늘밤 그 말만은 말아요
왜 날 버리고 갔나요
나 마음이 아파 가슴이 아파
눈물 차올라요
아직은 안녕 우린 안돼요
넌 그 입을 더 열지마
안녕이라고 내게 말하지마
이별이 뭔지 나는 몰라요
그냥 서럽고 서러워
나 사연이 많아
추억이 많아 가슴 찢어져요
아직은 안녕 우린 안돼요
넌 그 입을 더 열지마
안녕이라고 내게 말하지마
안녕이라고 내게 말하지마
안녕이라고 내게 말하지마",
34061322,사랑은 늘 도망가,임영웅,발라드 국내드라마,신사와 아가씨 OST Part.2,강태규,홍진영,20211011,https://cdnimg.melon.co.kr/cm2/album/images/107/35/654/10735654_20211008114339_500.jpg?7eeae0e5c1f24c5ae9fa04f626e74c34/melon/resize/282/quality/80/optimize,"8,824",195129,"눈물이 난다 이 길을 걸으면
그 사람 손길이 자꾸 생각이 난다
붙잡지 못하고 가슴만 떨었지
내 아름답던 사람아
사랑이란 게 참 쓰린 거더라
잡으려 할수록 더 멀어지더라
이별이란 게 참 쉬운 거더라
내 잊지 못할 사람아
사랑아 왜 도망가
수줍은 아이처럼
행여 놓아버릴까 봐
꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
바람이 분다 옷깃을 세워도
차가운 이별의 눈물이 차올라
잊지 못해서 가슴에 사무친
내 소중했던 사람아
사랑아 왜 도망가
수줍은 아이처럼
행여 놓아버릴까 봐
꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
기다림도 애태움도 다 버려야 하는데
무얼 찾아 이 길을 서성일까
무얼 찾아 여기 있나
사랑아 왜 도망가
수줍은 아이처럼
행여 놓아버릴까 봐
꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
잠시 쉬어가면 좋을 텐데",
34657844,사랑인가 봐,멜로망스,발라드 국내드라마,사랑인가 봐 (사내맞선 OST 스페셜 트랙),김민석 (멜로망스),멜로망스,20220218,https://cdnimg.melon.co.kr/cm2/album/images/108/71/162/10871162_20220217162422_500.jpg?d77ecb572464fd179c5e963a6fe0a351/melon/resize/282/quality/80/optimize,259,185655,"너와 함께 하고 싶은 일들을
상상하는 게
요즘 내 일상이 되고
너의 즐거워하는 모습을 보고 있으면
자연스레 따라 웃고 있는 걸
너의 행동에 설레어하고 뒤척이다가
지새운 밤이 많아지는데
이건 누가 봐도 사랑일 텐데
종일 함께면 질릴 텐데
나 돌아서도 온통 너인 건
아무래도 사랑인가 봐
점점 너와 하고 싶은 일들 생각하면서
하룰 보낸 날이 많아지는데
이건 누가 봐도 사랑일 텐데
종일 함께면 질릴 텐데
나 돌아서도 온통 너인 건
아무래도 사랑인가 봐
너의 행복해하는 모습을 보고 있으면
나도 모르게 따라 웃는데
이 정도면 알아줄 만하잖아
너도 용기 낼만 하잖아
나만 이런 게 아니라면
우리 만나볼 만하잖아
아무래도 사랑인가 봐",
4446485,너의 모든 순간,성시경,발라드 국내드라마,별에서 온 그대 OST Part.7,심현보,성시경,20140212,https://cdnimg.melon.co.kr/cm/album/images/022/32/505/2232505_500.jpg/melon/resize/282/quality/80/optimize,467,263181,"이윽고 내가 한눈에
너를 알아봤을 때
모든 건 분명 달라지고 있었어
내 세상은 널 알기 전과 후로 나뉘어
니가 숨 쉬면 따스한 바람이 불어와
니가 웃으면 눈부신 햇살이 비춰
거기 있어줘서 그게 너라서
가끔 내 어깨에 가만히 기대주어서
나는 있잖아 정말 빈틈없이 행복해
너를 따라서 시간은 흐르고 멈춰
물끄러미 너를 들여다 보곤 해
그것 말고는 아무것도 할 수 없어서
너의 모든 순간 그게
나였으면 좋겠다
생각만 해도 가슴이 차올라
나는 온통 너로
보고 있으면 왠지 꿈처럼 아득한 것
몇 광년 동안 날 향해 날아온 별빛 
또 지금의 너
거기 있어줘서 그게 너라서
가끔 나에게 조용하게 안겨주어서
나는 있잖아 정말 남김없이 고마워
너를 따라서 시간은 흐르고 멈춰
물끄러미 너를 들여다보곤 해
너를 보는 게 나에게는 사랑이니까
너의 모든 순간 그게
나였으면 좋겠다
생각만 해도 가슴이 차올라
나는 온통 너로
니 모든 순간 나였으면",445029956 411111859
36206208,사랑하기 싫어,지아,발라드,사랑하기 싫어,최갑원,K.imazine,20230224,https://cdnimg.melon.co.kr/cm2/album/images/111/88/007/11188007_20230223114254_500.jpg?7e19adb79dd6ab08649d4dd1ef54cc77/melon/resize/282/quality/80/optimize,290,34519,"숨을 내쉴 때마다
눈을 감을 때마다
니 생각이 나 먹먹해진다
하루 열두 시간이라면
스물네 시간의 반이면
외로움마저 반으로 줄 텐데
거지 같은 미련이 남아
추억을 주워 담아
사랑하고 싶어 하다가
주고 싶어 주다가
텅 빈 이내 맘
이별하기 싫어 울다가
받기 싫어 버텨보다가
결국 이렇게 나 혼자
거지 같은 미련이 남아
추억을 주워 담아
사랑하고 싶어 하다가
주고 싶어 주다가
텅 빈 이내 맘
이별하기 싫어 울다가
받기 싫어 버텨보다가
결국 이렇게 나 혼자
기나긴 시간이 지난 지금까지
못 잊어 그리워해
눈물 내일이면 그칠까
사랑하고 싶어 하다가
주고 싶어 주다가
텅 빈 이내 맘
이별하기 싫어 울다가
받기 싫어 버텨보다가
셀 수 없게 난 보기 싫게 난
결국 이렇게 나 혼자",457536543 438523538
36334401,사랑하지 않아서 그랬어,임한별,발라드,사랑하지 않아서 그랬어,박강일 (Rebuild),박강일 (Rebuild),20230402,https://cdnimg.melon.co.kr/cm2/album/images/112/15/072/11215072_20230331123824_500.jpg?77ca77fa2b0688e34eaebbd760de82ab/melon/resize/282/quality/80/optimize,106,20709,"사랑하지 않기로 했어
나만 생각하기로 했어
니 눈물을 못 본 척 좀 해야겠어
나쁜 사람 되기 싫어서
구차해지는 변명들로
괜한 기대하게 만들기 싫었어
마지막까지 상처 주긴 싫은데
난 여전히 너를 배려해 줄
자신이 없는걸
사랑하지 않았어 미안해
참 많이 고마웠어
미련 갖는 일 그런 일 없을 거야 정말
매번 져주려 했던 너에게
기어코 이겨보려 애썼던 순간도
너를 필요 없어 했던 밤도
사랑하지 않아서 그랬어
마지막으로 안아주면 안 될까
말하는 니 얼굴
떳떳하게 볼 수가 없는걸
사랑하지 않았어 미안해
참 많이 고마웠어
미련 갖는 일 그런 일 없을 거야 정말
매번 져주려 했던 너에게
기어코 이겨보려 애썼던 순간도
너를 필요 없어 했던 밤도
사랑하지 않아서 그랬어
넌 모르지 내 맘이 어떤지
계속 사랑해보려 애를 썼어
내가 다 미안해
도망치는 내가 밉겠지만
나는 후련한 거 같아 여기까지만 해
기다리면은 안 돼 잘 들어
날 미워해야만 해
계속 울어도 난 멀리 떠날 거야 제발
니가 괴롭든 말든 꺼놨던 전화도
아픈 니가 귀찮았던 밤도
하다못해 지금 내 말투도
사랑하지 않아서 그랬어",
